Page,Medium,Date Range,Segment,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/ccg/11N/lpomega3/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/11N/lpomega3/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/11N/lpomega3/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/F82018/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/F82018/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/F82018/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:32,1,0.00%,0.00%,$10.00
/ccg/K84063/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/K84063/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:07,0,0.00%,0.00%,$10.00
/ccg/K84063/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/confirm-email/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/confirm-email/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/confirm-email/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:22,0,0.00%,0.00%,$10.00
/confirm-email/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/confirm-email/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:18,0,0.00%,0.00%,$0.00
/confirm-email/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/arb/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/arb/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/arb/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/arb/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/arb/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:44,0,0.00%,0.00%,$0.00
/measure/arb/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ciclosporin/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ciclosporin/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:23,0,0.00%,0.00%,$0.00
/measure/ciclosporin/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ciclosporin/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ciclosporin/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:04,0,0.00%,0.00%,$10.00
/measure/ciclosporin/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/desogestrel/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/desogestrel/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/desogestrel/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:17,0,0.00%,0.00%,$0.00
/measure/desogestrel/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/desogestrel/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:03:38,0,0.00%,0.00%,$10.00
/measure/desogestrel/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/dipyridamole/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/dipyridamole/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/dipyridamole/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:17:57,0,0.00%,0.00%,$0.00
/measure/dipyridamole/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/dipyridamole/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:54,0,0.00%,0.00%,$0.00
/measure/dipyridamole/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/doacs/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/doacs/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/doacs/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:19,0,0.00%,0.00%,$0.00
/measure/glaucoma/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/glaucoma/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:02:05,0,0.00%,0.00%,$10.00
/measure/glaucoma/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/glaucoma/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/glaucoma/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:41,0,0.00%,0.00%,$0.00
/measure/glaucoma/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/icsdose/practice/D82079/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/icsdose/practice/D82079/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/icsdose/practice/D82079/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:38,0,0.00%,0.00%,$10.00
/measure/keppra/practice/E85021/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/keppra/practice/E85021/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/keppra/practice/E85021/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt13_nsaids_ibuprofen/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt13_nsaids_ibuprofen/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:00:27,0,0.00%,0.00%,$0.00
/measure/ktt13_nsaids_ibuprofen/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt13_nsaids_ibuprofen/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt13_nsaids_ibuprofen/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt13_nsaids_ibuprofen/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/ktt3_lipid_modifying_drugs/practice/D81019/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt3_lipid_modifying_drugs/practice/D81019/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:14,0,0.00%,0.00%,$10.00
/measure/ktt3_lipid_modifying_drugs/practice/D81019/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt3_lipid_modifying_drugs/practice/D81021/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt3_lipid_modifying_drugs/practice/D81021/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:10,0,0.00%,0.00%,$10.00
/measure/ktt3_lipid_modifying_drugs/practice/D81021/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/A83050/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/A83050/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/A83050/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:09,0,0.00%,0.00%,$10.00
/measure/ktt9_antibiotics/practice/B81099/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/B81099/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:25,0,0.00%,0.00%,$10.00
/measure/ktt9_antibiotics/practice/B81099/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/G82044/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/G82044/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_antibiotics/practice/G82044/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/G82780/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/G82780/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:12:42,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/practice/G82780/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C82051/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C82051/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:25,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C82051/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C82077/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C82077/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:20,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/C82077/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81019/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81019/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$10.00
/measure/ktt9_cephalosporins/practice/D81019/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81036/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81036/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:42,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D81036/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82053/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82053/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82053/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E83030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E83030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E83030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/E84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85107/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85107/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85107/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:11:16,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:03,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,2,00:02:27,0,0.00%,33.33%,$10.00
/measure/ktt9_cephalosporins/practice/G82018/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82088/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82088/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82088/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,1,00:00:12,0,0.00%,50.00%,$10.00
/measure/ktt9_cephalosporins/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:02:56,0,0.00%,50.00%,$5.00
/measure/ktt9_cephalosporins/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:02:05,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:07:03,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:10,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82112/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82112/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/J82112/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:20,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/K84063/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:36,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M81627/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M85092/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M85092/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/M85092/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P91035/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P91035/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/P91035/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:33,0,0.00%,0.00%,$10.00
/measure/ktt9_uti_antibiotics/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_uti_antibiotics/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:33,0,0.00%,0.00%,$0.00
/measure/ktt9_uti_antibiotics/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F85663/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F85663/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:27,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/F85663/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K82078/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/K82078/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/methotrexate/practice/K82078/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:05,0,0.00%,0.00%,$0.00
/measure/nebivolol/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:35,1,0.00%,0.00%,$0.00
/measure/nebivolol/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:16,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:14:47,0,0.00%,0.00%,$0.00
/measure/nebivolol/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidome/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidome/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:37,0,0.00%,0.00%,$10.00
/measure/opioidome/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppi/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppi/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppi/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:27,0,0.00%,0.00%,$10.00
/measure/ppi/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppi/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:15,0,0.00%,0.00%,$10.00
/measure/ppi/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppi/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppi/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:36,0,0.00%,0.00%,$0.00
/measure/ppi/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppidose/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ppidose/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:17,0,0.00%,0.00%,$0.00
